Year,Country,Description,Deaths,ByTeslaCount,ByOtherPartyCount,ByUndeterminedCount,ByInanimateObjectCount,PedestrianInvolvedCount,MotorcycleInvolvedCount,AutoPilotOnCount
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,0,1,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,1,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,0,1,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,1
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,0
2019,Slovenia,Drunk driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,0,0,1,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,0,1,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,0,1,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,0,1,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,1,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,1,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,1,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,0,1,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,1,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,0,1,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,1
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Police SUV strikes Tesla,2,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,0,0,1,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,0,1,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,0,1,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,0,1,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,1,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,1,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,1,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,0,1,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,1,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,0,1,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,1
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Tesla strikes turning Lexus,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,0,0,1,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,0,1,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,0,1,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,0,1,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,1,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,1,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,1,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,0,1,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,1,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,0,1,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,1
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Kia rear ends Tesla,1,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,0,0,1,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,0,1,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,0,1,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,0,1,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,1,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,1,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,1,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,0,1,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,1,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,0,1,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,1
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,USA,Struck Ford veers into Tesla's lane,2,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,0,0,1,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,0,1,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,0,1,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,0,1,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,1,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,1,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,1,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,0,1,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,1,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,0,1,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,1
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,Taiwan,"Tesla strikes divider, driver falls to death",1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,0,0,1,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,1,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,1,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,1,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,1
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tire strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,0,0,1,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,1,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,1,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,1,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,1
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,0,0,1,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,0,1,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,0,1,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,0,1,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,1,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,1,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,1,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,0,1,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,1,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,0,1,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,1
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,USA,Tesla turns into oncoming traffic,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
